-39.752,54.201,27.778,0,35.773,4.6417,166.05
-37.131,55.252,27.3,1,0.65,259.64,168.77
-38.688,54.752,32.833,1,0.65,244.97,159.23
-43.384,53.795,29.78,0,35.505,4.5992,163.29
-32.051,54.453,30.51,0,34.85,4.5629,159.02
-28.562,54.286,26.548,1,0.64,254.57,162.93
-32.282,52.303,15.9,0,33.997,5.1307,174.43
-34.12,53.45,13.308,1,0.65,281.83,183.19
-40.956,53.078,14.666,0,35.032,5.2334,183.33
-38.884,52.943,19.508,1,0.66,264.29,174.43
-42.932,54.367,20.752,0,36.426,4.9176,179.13
-36.247,53.855,24.989,1,0.65,257.94,167.66
-33.014,54.598,23.229,1,0.65,263.23,171.1
-34.489,51.201,22.791,0,33.281,4.8622,161.82
-39.223,50.053,21.878,0,33.035,4.893,161.64
-40.296,51.989,21.351,1,0.66,256.36,169.2
-26.135,55.916,39.942,0,35.227,4.1426,145.93
-33.114,55.731,34.677,1,0.64,244.79,156.66
-24.302,57.349,44.534,0,35.557,3.9835,141.64
-28.773,59.134,41.979,1,0.63,241.53,152.16
-28.113,53.809,44.313,0,33.9,3.9744,134.73
-34.473,55.16,43.304,1,0.64,222.18,142.19
-29.331,53.925,33.911,1,0.64,236.07,151.09
-27.848,54.988,36.624,0,34.643,4.3093,149.29
-31.01,52.061,38.942,1,0.64,217.59,139.26
-35.774,53.318,37.331,0,34.657,4.2416,147
-31.14,58.095,24.435,0,37.181,4.818,179.14
-31.609,57.56,31.113,1,0.64,260.79,166.91
-27.78,56.698,23.652,0,36.286,4.8044,174.34
-30.271,55.602,27.493,1,0.64,259.79,166.27
-21.641,58.149,29.91,0,36.052,4.595,165.66
-19.304,56.653,35.068,1,0.62,245.72,152.35
-15.686,57.659,31.558,1,0.61,260.36,158.82
-13.932,58.294,28.693,0,35.56,4.6165,164.16
-17.136,58.368,26.288,0,36.188,4.6892,169.69
-18.581,56.845,27.1,1,0.62,265.81,164.8
-18.78,54.797,31.917,1,0.62,244.82,151.79
-12.953,55.32,30.248,0,33.745,4.5337,152.99
-15.174,55.466,33.172,0,33.834,4.4378,150.15
-19.416,53.739,37.436,1,0.62,227.58,141.1
-25.401,52.393,24.09,1,0.63,252.99,159.39
-20.235,52.783,29.181,0,32.725,4.6084,150.81
-37.009,63.406,21.031,1,0.65,315.32,204.96
-30.692,62.889,21.439,0,40.249,4.9436,198.98
-23.031,60.834,26.493,1,0.63,285.26,179.71
-24.568,59.305,20.632,0,37.362,4.9687,185.64
-29.456,59.385,26.857,0,38.006,4.6888,178.21
-34.085,60.437,23.792,1,0.65,290.86,189.06
-34.694,62.912,28.44,0,40.893,4.6174,188.82
-32.09,63.992,27.692,1,0.64,299.94,191.96
-31.751,61.189,30.04,0,39.161,4.5797,179.35
-27,62.797,30.654,1,0.63,286.44,180.46
-19.715,60.93,29.693,0,37.777,4.5787,172.97
-27.27,60.695,31.747,1,0.63,274.14,172.71
-24.532,60.585,36.817,1,0.63,258,162.54
-23.817,61.695,33.82,0,38.868,4.3797,170.23
-29.57,61.507,34.899,1,0.64,266.8,170.75
-33.315,59.47,29.636,0,38.061,4.6162,175.7
-33.888,58.218,37.222,0,37.259,4.2892,159.81
-28.62,59.687,33.286,1,0.63,266.5,167.89
-40.431,56.314,18.009,0,37.167,5.0796,188.8
-30.53,57.052,14.428,1,0.64,299.47,191.66
-44.099,55.967,24.405,0,37.498,4.7749,179.05
-43.231,56.999,21.591,1,0.67,278.47,186.57
-38.201,58.037,25.924,1,0.66,272.81,180.05
-41.619,56.485,26.649,0,37.28,4.7158,175.81
-36.708,57.148,24.068,1,0.65,276.36,179.64
-29.912,55.747,19.444,0,35.678,5.0204,179.12
-47.295,58.223,20.71,1,0.67,289.91,194.24
-44.666,58.741,22.704,0,39.357,4.8575,191.18
-50.015,60.201,15.507,0,40.937,5.1724,211.74
-41.917,61.031,12.016,1,0.67,322.49,216.06
-37.227,58.863,18.505,1,0.66,294.93,194.65
-39.958,60.886,19.749,0,40.185,4.9968,200.79
-35.228,60.122,20.243,1,0.65,299.67,194.79
-34.378,59.733,16.783,0,38.826,5.1241,198.95
-19.856,60.298,16.531,0,37.385,5.158,192.83
-25.792,62.296,18.165,1,0.63,317.34,199.92
-16.375,60.796,21.664,0,37.694,4.8792,183.91
-18.417,61.994,23.195,1,0.62,300.34,186.21
-29.589,58.832,12.135,1,0.64,313.94,200.92
-29.167,59.94,16.044,0,38.362,5.1588,197.9
-29.103,62.121,11.024,1,0.64,334.08,213.81
-25.607,61.852,12.405,0,38.967,5.3442,208.25
-25.11,55.164,21.186,0,34.754,4.9521,172.1
-21.029,56.675,17.497,1,0.63,286.24,180.33
-27.096,58.983,22.09,0,37.749,4.862,183.54
-20.342,59.674,19.996,1,0.62,299.14,185.47
-23.604,59.15,13.138,1,0.63,312.49,196.87
-27.202,57.633,13.534,0,36.885,5.2383,193.21
-57.085,49.26,0.56271,0,34.482,5.771,199
-61.19,49.74,6.4715,1,0.7,277.21,194.05
-52.634,50.362,10.978,0,34.75,5.3299,185.21
-49.448,48.824,8.0019,1,0.68,268.21,182.39
-53.297,51.017,1.7122,1,0.69,293.15,202.27
-47.662,48.303,0.75658,0,32.846,5.7834,189.96
-61.74,53.296,0.060919,1,0.71,308.12,218.76
-59.631,50.485,2.4016,0,35.339,5.7302,202.5
-60.346,53.749,2.8709,1,0.7,307.44,215.21
-61.663,51.479,10.62,0,36.036,5.3971,194.49
-55.24,51.83,5.0899,1,0.69,291.63,201.23
-51.405,51.674,11.55,0,35.138,5.3647,188.5
-48.729,53.375,16.879,1,0.68,271.88,184.88
-49.793,50.904,13.879,0,34.615,5.2407,181.41
-55.756,50.764,19.592,1,0.69,253.69,175.05
-61.615,49.212,18.407,0,34.449,5.0546,174.12
-57.144,50.3,21.424,1,0.69,248.2,171.26
-50.3,48.197,23.215,0,32.774,4.8382,158.56
-48.474,51.594,21.727,1,0.68,251.65,171.12
-50.4,49.632,14.899,0,33.75,5.2044,175.65
-42.289,48.645,14.284,0,32.592,5.1907,169.18
-42.082,49.889,11.361,1,0.67,265.18,177.67
-45.774,47.28,13.499,0,31.678,5.2765,167.15
-49.268,47.601,17.773,1,0.68,240.98,163.87
-47.171,51.314,3.4616,1,0.68,290.28,197.39
-49.123,52.629,1.1625,0,35.788,5.7885,207.16
-38.765,52.092,5.3345,0,34.381,5.6113,192.92
-43.777,52.253,7.1511,1,0.67,288.77,193.48
-37.459,55.484,2.1607,0,36.62,5.7296,209.82
-42.374,54.17,3.9844,1,0.67,305.68,204.8
-31.433,53.672,0.96317,0,34.887,5.7701,201.3
-35.976,52.823,5.6886,1,0.66,293.17,193.49
-46.389,48.149,6.0068,0,32.741,5.5324,181.14
-36.072,49.168,9.5996,1,0.66,264.56,174.61
-43.866,49.006,1.9002,1,0.67,282.17,189.05
-41.173,49.322,5.5607,0,33.046,5.5537,183.53
-35.512,51.106,4.2856,0,33.73,5.6032,188.99
-33.058,51.813,0.70027,1,0.65,300.96,195.63
-31.059,55.069,16.296,0,35.244,5.1742,182.36
-28.886,54.657,13.001,1,0.64,289.02,184.98
-33.601,54.328,6.0374,0,35.313,5.5834,197.17
-34.781,55.826,9.1617,1,0.65,305.04,198.27
-33.445,56.049,2.429,1,0.65,321.67,209.08
-25.672,53.323,1.8069,0,34.127,5.7251,195.38
-40.343,50.722,9.8494,0,33.477,5.4364,181.99
-32.913,51.543,14.039,1,0.65,269.17,174.96
-31.742,50.635,12.567,1,0.65,266.73,173.38
-30.89,50.555,4.9553,0,32.861,5.586,183.56
-30.012,53.025,3.6486,1,0.65,298.38,193.95
-28.098,51.736,4.1132,0,33.111,5.6652,187.58
-27.061,52.158,8.9077,1,0.64,283.66,181.54
-29.25,52.562,6.4124,0,33.639,5.5822,187.78
-37.056,46.138,10.297,0,30.451,5.3669,163.43
-31.37,48.362,15.187,1,0.65,248.91,161.79
-29.661,46.879,10.478,0,30.003,5.41,162.31
-32.036,45.636,11.83,1,0.65,242.09,157.36
-28.146,47.16,18.517,0,30.182,5.035,151.97
-29.075,48.689,18.092,1,0.64,246.74,157.91
-28.362,49.515,13.776,0,31.69,5.2461,166.25
-22.118,48.041,12.885,1,0.63,253.2,159.52
-16.997,49.195,6.6424,1,0.62,272.88,169.18
-21.128,49.413,4.4293,0,31.13,5.6237,175.07
-34.012,48.885,0.17468,0,31.775,5.8466,185.78
-33.284,47.062,6.8438,1,0.65,260.87,169.57
-26.26,49.907,6.9597,1,0.64,274.99,176
-24.971,49.66,2.2626,0,31.782,5.6924,180.92
-36.482,60.621,12.67,0,40.01,5.2535,210.19
-40.073,59.215,10.818,1,0.66,319.17,210.65
-31.879,59.63,9.9946,0,38.76,5.3826,208.63
-30.789,58.617,7.0432,1,0.65,321.98,209.29
-35.844,58.733,3.7267,1,0.66,330.87,218.38
-29.752,60.233,5.2184,0,38.549,5.6419,217.49
-41.75,60.373,0.068897,1,0.67,350.4,234.77
-42.169,59.887,6.6559,0,40.125,5.5227,221.59
-46.828,57.231,2.0509,1,0.68,326.96,222.33
-37.817,56.939,4.4057,0,37.58,5.6372,211.84
-42.768,56.233,1.0782,1,0.67,324.84,217.64
-48.554,54.886,3.2872,0,37.322,5.6867,212.24
-44.2,60.05,2.6767,1,0.67,344.01,230.49
-48.195,59.252,4.3645,0,40.291,5.6339,227
-51.93,61.317,10.52,0,42.309,5.3384,225.86
-44.931,60.292,9.288,1,0.67,328.57,220.14
-53.162,59.842,8.3483,1,0.69,326.34,225.17
-47.717,57.782,7.1985,0,39.292,5.5023,216.19
-46.318,58.434,12.781,0,39.15,5.3153,208.09
-49.182,57.534,11.84,1,0.68,306.16,208.19
-50.887,56.859,16.495,1,0.68,292.3,198.77
-43.543,55.369,15.801,0,37.097,5.1439,190.82
-47.028,53.301,7.6348,0,36.245,5.472,198.33
-45.853,55.509,10.235,1,0.67,300.91,201.61
-39.418,53.755,9.4963,0,35.478,5.4387,192.95
-39.156,57.437,7.8415,1,0.66,316.33,208.77
-61.832,58.07,4.165,0,41.23,5.6033,231.02
-59.011,57.066,0.29905,1,0.7,331.74,232.22
-54.681,57.691,1.4504,0,39.807,5.7784,230.02
-56.112,56.419,6.7071,1,0.69,314.12,216.74
-52.266,55.052,5.7936,0,37.986,5.5508,210.85
-52.962,55.405,0.80178,1,0.69,320.28,220.99
-59.95,55.278,8.7123,0,38.695,5.4581,211.2
-57.651,54.056,6.9234,1,0.7,297.41,208.19
-10.008,70.693,44.348,0,42.416,3.9503,167.56
-4.3334,70.011,49.171,1,0.58,266.2,154.4
-4.8257,71.345,40.019,1,0.59,295.57,174.39
-0.88229,69.558,43.924,0,40.344,3.9909,161.01
-9.4505,65.733,51.691,0,38.782,3.6872,143
-11.407,66.343,46.872,1,0.6,255.94,153.57
-1.3445,67.606,50.966,1,0.58,249.32,144.6
-7.3533,68.301,50.621,0,40.297,3.7102,149.51
-5.7774,65.84,56.777,1,0.58,229.32,133
-0.18945,66.242,54.294,0,37.758,3.5917,135.62
-5.9251,69.394,41.267,1,0.59,284.72,167.99
-3.5639,66.937,38.161,0,39.493,4.2062,166.11
-10.941,69.002,41.804,1,0.6,281.14,168.69
-8.0006,67.459,42.057,0,39.801,4.0943,162.95
-13.146,70.964,42.848,1,0.6,287.82,172.69
-10.514,70.026,33.902,0,42.016,4.4155,185.52
-15.555,71.795,32.971,1,0.61,319.62,194.97
-18.608,70.655,32.727,0,43.806,4.4298,194.05
-17.786,70.134,40.329,0,42.782,4.1568,177.84
-20.955,68.239,36.045,1,0.62,294.57,182.64
-17.318,69.3,45.7,0,42.273,3.9153,165.51
-15.929,68.692,44.962,1,0.61,269.98,164.69
-20.574,69.8,43.212,0,43.276,3.9972,172.98
-13.598,71.887,47.034,1,0.6,278.71,167.22
-19.191,68.969,53.504,0,42.071,3.5935,151.18
-18.157,69.694,49.816,1,0.61,260.95,159.18
-13.874,68.467,49.622,1,0.6,257.87,154.72
-12.752,66.648,48.019,0,39.989,3.8239,152.92
-16.162,70.442,54.475,1,0.6,251.95,151.17
-10.769,71.524,50.043,0,42.199,3.7736,159.24
-11.695,69.609,56.614,1,0.59,243.18,143.47
-9.6036,67.704,61.148,0,39.946,3.2728,130.74
3.2662,71.665,59.175,0,40.133,3.3983,136.38
-3.6161,70.559,53.253,1,0.58,255.05,147.93
-4.6369,69.039,54.918,0,40.042,3.5528,142.26
-1.9973,70.088,57.163,1,0.58,239.96,139.18
-3.4461,68.758,60.224,1,0.58,227.34,131.85
-0.94856,70.778,62.013,0,40.343,3.2599,131.52
-12.233,70.184,61.458,0,41.409,3.2851,136.03
-9.7195,71.273,56.247,1,0.59,248.72,146.75
19.303,62.648,42.039,1,0.54,256.29,138.4
23.706,62.522,46.402,0,33.136,3.9125,129.65
20.094,64.518,45.229,1,0.54,254.21,137.27
17.099,64.442,40.213,0,35.443,4.1257,146.23
13.677,65.488,43.887,1,0.55,262.83,144.56
12.276,65.765,50.722,0,36.17,3.7311,134.96
13.782,63.754,48.609,0,35.065,3.8048,133.41
11.666,63.144,49.663,1,0.55,239,131.45
13.883,66.658,39.633,1,0.55,279.79,153.89
17.491,67.767,42.791,0,36.594,4.0819,149.37
13.216,62.135,41.386,1,0.55,256.57,141.12
9.8807,64.107,42.126,0,35.9,4.0695,146.1
10.412,61.203,49.187,1,0.56,229.65,128.61
8.3105,63.525,47.873,0,35.574,3.8382,136.54
0.55851,66.009,43.36,0,38.285,3.9959,152.99
4.2305,65.301,42.453,1,0.57,265.06,151.08
-2.7887,63.096,47.386,0,36.596,3.8629,141.37
-1.7294,64.288,45.854,1,0.58,251.83,146.06
3.4285,64.967,55.883,1,0.57,226.08,128.86
5.8459,65.419,49.793,0,36.635,3.7837,138.61
-2.9847,69.735,24.14,0,41.144,4.8118,197.97
-5.3929,66.666,26.076,1,0.59,317.49,187.32
-9.1472,68.607,33.161,1,0.6,303.86,182.31
-2.8865,68.941,32.619,0,40.675,4.4388,180.55
-11.712,70.919,29.16,0,42.552,4.6395,197.42
-6.5464,71.993,31.799,1,0.59,325.89,192.28
-14.352,67.35,28.024,1,0.61,313.31,191.12
-13.807,69.184,30.569,0,42.202,4.5325,191.28
1.83,68.219,29.935,0,39.567,4.5657,180.65
2.9873,66.766,28.739,1,0.58,307.11,178.13
2.598,68.638,26.176,0,39.81,4.7183,187.84
8.1333,67.688,27.023,1,0.57,316.6,180.46
6.1678,69.879,30.462,0,39.831,4.5575,181.53
1.6992,71.293,34.825,1,0.58,310.37,180.02
3.5483,71.879,37.778,1,0.57,307.16,175.08
11.024,71.391,36.758,0,39.979,4.2885,171.45
4.3876,70.772,26.623,0,40.34,4.7515,191.68
8.6977,70.903,22.57,1,0.57,344.79,196.53
-7.3008,65.155,35.227,0,38.442,4.3858,168.6
-8.1815,64.632,29.078,1,0.6,296.89,178.13
4.3498,63.018,37.308,0,35.92,4.2832,153.85
0.74656,63.577,34.158,1,0.58,279.53,162.13
1.5085,66.08,33.133,1,0.58,292.77,169.8
-3.8453,64.097,31.105,0,37.817,4.5197,170.92
-2.2602,69.266,35.784,0,40.174,4.3661,175.41
2.4723,67.915,39.316,1,0.57,286.57,163.34
3.2502,65.81,35.851,1,0.57,287.05,163.62
5.8805,67.409,37.423,0,38.423,4.2566,163.55
-20.801,62.967,44.007,0,39.039,3.9653,154.8
-14.126,60.851,44.42,1,0.6,243.27,145.96
-16.456,64.153,46.798,1,0.61,247.4,150.91
-17.102,64.797,44.233,0,39.526,3.9771,157.2
-11.269,62.822,42.529,1,0.6,254.23,152.54
-15.834,63.551,38.732,0,38.766,4.2026,162.92
-6.699,63.727,43.146,0,37.599,4.0305,151.54
-12.939,63.665,44.741,1,0.6,252.76,151.66
-19.126,65.325,37.656,0,40.502,4.2212,170.96
-22.414,66.146,37.267,1,0.62,283.2,175.58
-16.833,65.742,34.846,0,40.103,4.3861,175.89
-15.336,68.178,39.921,1,0.61,282.51,172.33
-14.608,66.224,42.397,0,40.397,4.0252,162.61
-12.492,66.028,39.54,1,0.6,276.88,166.13
-13.285,63.345,29.393,1,0.61,289.88,176.83
-22.047,63.226,22.364,0,39.833,4.8545,193.37
-21.214,65.624,32.144,1,0.62,294.74,182.74
-20.3,65.13,28.367,0,40.381,4.645,187.57
-14.032,64.497,34.472,1,0.61,281.51,171.72
-17.478,65.253,31.212,0,39.804,4.5537,181.26
-20.502,61.154,40.142,0,37.916,4.1311,156.63
-17.351,59.367,38.631,1,0.61,250.9,153.05
-9.2527,60.785,39.501,1,0.6,252.41,151.44
-14.492,59.166,35.472,0,36.091,4.3273,156.18
-13.491,62.236,32.673,1,0.61,276.05,168.39
-17.812,61.101,34.395,0,37.272,4.4179,164.66
-18.915,62.565,40.586,1,0.61,260.18,158.71
-21.931,62.686,36.544,0,38.865,4.3073,167.4
-28.273,67.52,35.571,1,0.63,294.42,185.49
-32.347,65.397,35.06,0,41.854,4.3665,182.76
-30.218,62.421,37.617,0,39.949,4.2273,168.88
-27.45,63.737,37.034,1,0.63,273.21,172.12
-25.04,65.651,45.145,1,0.62,260.27,161.37
-29.958,67.691,43.42,0,42.646,4.0336,172.02
-22.815,66.63,42.663,1,0.62,269.79,167.27
-24.406,67.257,40.895,0,41.699,4.1447,172.83
-33.288,63.277,44.575,0,40.497,3.9592,160.34
